0, 2876, 4,
3.9205101908e+00, 1.7845022313e+03, 1.2021338015e+03, 2.5259114726e+06, 
1.1594154640e+00, 1.2086571121e+03, 5.3568883084e-03, 8.7999266199e+05, 
3.3354784457e+00, 1.8887043817e+03, 1.0352319477e+03, 2.2090162720e+06, 
1.1594322942e+00, 1.2086803436e+03, 2.3004105423e-03, 8.8001518845e+05, 
1.1594202898e+00, 1.2086643724e+03, -3.1638938336e-09, 8.7999999998e+05, 
3.9991033326e+00, 1.4815550845e+03, 1.0488910729e+03, 2.5301138932e+06, 
3.0072448719e+00, 1.6004689228e+03, 8.5719602927e+02, 1.9704359945e+06, 
3.3227730688e+00, 1.4998356778e+03, 9.6581159491e+02, 2.1442699636e+06, 
4.0679632459e+00, 1.0095694291e+03, 1.0344446691e+03, 2.5316596985e+06, 
1.1594203139e+00, 1.2086644043e+03, 2.0784245163e-06, 8.8000002733e+05, 
1.1584656091e+00, 1.2077676899e+03, -8.4075572135e-01, 8.7932862536e+05, 
4.5438124947e+00, 1.6385226888e+03, 8.4334613920e+02, 2.8771518771e+06, 
3.5906846898e+00, 1.7825361382e+03, 1.0853605531e+03, 2.3368190595e+06, 
1.1598395323e+00, 1.2090795258e+03, 8.9755863942e-02, 8.8033518836e+05, 
1.1594315470e+00, 1.2086755299e+03, 2.3007082302e-03, 8.8000933612e+05, 
3.7586185080e+00, 1.6238645312e+03, 1.0869655126e+03, 2.4104609809e+06, 
1.1594217815e+00, 1.2086691251e+03, -1.7839471811e-03, 8.8000499345e+05, 
4.4707582583e+00, 1.1006441886e+03, 8.0593647543e+02, 2.7563589256e+06, 
2.9944365425e+00, 2.0441690794e+03, 9.1828079375e+02, 2.0443619308e+06, 
4.2157167789e+00, 1.3195633549e+03, 9.7292236828e+02, 2.6406236951e+06, 
1.1594528038e+00, 1.2087066140e+03, -2.5258583210e-02, 8.8003807581e+05, 
2.4148674476e+00, 1.4154833598e+03, 6.7008492139e+02, 1.6051241923e+06, 
3.3207603713e+00, 1.7481298831e+03, 1.0280580097e+03, 2.1813791035e+06, 
1.8818861330e+00, 1.5561354906e+03, 3.3971918617e+02, 1.3426479490e+06, 
3.7940550951e+00, 1.9406599759e+03, 1.2502248919e+03, 2.5066596064e+06, 
1.1587906063e+00, 1.2086941361e+03, -8.6591967700e-01, 8.8012924808e+05, 
3.4674256568e+00, 1.8264875476e+03, 9.3384638249e+02, 2.2776925354e+06, 
3.3992387832e+00, 2.0208379181e+03, 1.1223820120e+03, 2.2698409094e+06, 
