0, 2000, 4,
1.1594201372e+00, 4.0291678487e+01, 3.7747071449e-02, 2.5070009571e+05, 
1.1594201381e+00, 4.0291648048e+01, 3.8328140862e-02, 2.5070009459e+05, 
1.1594201391e+00, 4.0291617432e+01, 3.8934304950e-02, 2.5070009345e+05, 
1.1594201400e+00, 4.0291586674e+01, 3.9569651340e-02, 2.5070009226e+05, 
1.1594201407e+00, 4.0291555798e+01, 4.0239048865e-02, 2.5070009100e+05, 
1.1594201413e+00, 4.0291524803e+01, 4.0946796473e-02, 2.5070008970e+05, 
1.1594201416e+00, 4.0291493658e+01, 4.1696570699e-02, 2.5070008837e+05, 
1.1594201420e+00, 4.0291462290e+01, 4.2490318405e-02, 2.5070008709e+05, 
1.1594201426e+00, 4.0291430599e+01, 4.3326008160e-02, 2.5070008583e+05, 
1.1594201432e+00, 4.0291398521e+01, 4.4199043813e-02, 2.5070008456e+05, 
1.1594201440e+00, 4.0291366109e+01, 4.5111350778e-02, 2.5070008322e+05, 
1.1594201446e+00, 4.0291333528e+01, 4.6077870483e-02, 2.5070008178e+05, 
1.1594201450e+00, 4.0291300951e+01, 4.7116396600e-02, 2.5070008026e+05, 
1.1594201453e+00, 4.0291268454e+01, 4.8241593410e-02, 2.5070007871e+05, 
1.1594201453e+00, 4.0291235995e+01, 4.9466059276e-02, 2.5070007716e+05, 
1.1594201450e+00, 4.0291203507e+01, 5.0801234466e-02, 2.5070007557e+05, 
1.1594201440e+00, 4.0291170932e+01, 5.2259670161e-02, 2.5070007382e+05, 
1.1594201432e+00, 4.0291138225e+01, 5.3848166466e-02, 2.5070007208e+05, 
1.1594201429e+00, 4.0291105369e+01, 5.5573435581e-02, 2.5070007032e+05, 
1.1594201410e+00, 4.0291072382e+01, 5.7449508417e-02, 2.5070006805e+05, 
1.1594201412e+00, 4.0291039518e+01, 5.9494700474e-02, 2.5070006638e+05, 
1.1594201402e+00, 4.0291006842e+01, 6.1741505998e-02, 2.5070006438e+05, 
1.1594201365e+00, 4.0290974572e+01, 6.4244621294e-02, 2.5070006154e+05, 
1.1594201329e+00, 4.0290943153e+01, 6.7072469062e-02, 2.5070005885e+05, 
